date;RefSt;Sensor_O3;Temp;RelHum
21/6/17 18:00;60.0;1.400.640;24.00;54.67
21/6/17 18:30;49.0;1.396.553;24.00;53.53
21/6/17 19:00;44.0;951.857;23.27;57.10
21/6/17 19:30;45.0;816.530;22.07;62.17
21/6/17 20:00;20.0;928.713;21.07;65.33
21/6/17 20:30;6.0;463.413;21.00;66.87
21/6/17 21:00;6.0;302.670;21.00;67.33
21/6/17 21:30;4.0;297.840;20.33;71.67
21/6/17 22:00;3.0;279.086;20.00;75.72
21/6/17 22:30;2.0;265.593;20.00;78.43
21/6/17 23:00;2.0;256.373;20.00;79.17
21/6/17 23:30;5.0;248.407;19.23;78.00
22/6/17 0:00;4.0;272.787;18.87;78.37
22/6/17 0:30;5.0;275.937;18.17;79.03
22/6/17 1:30;1.0;264.380;18.00;81.00
22/6/17 2:00;1.0;241.397;18.00;77.70
22/6/17 2:30;1.0;250.283;18.00;76.70
22/6/17 3:00;1.0;246.473;18.00;76.97
22/6/17 3:30;1.0;245.040;18.00;79.13
22/6/17 4:00;1.0;242.290;18.00;77.43
22/6/17 4:30;1.0;239.923;18.00;76.37
22/6/17 5:00;1.0;246.133;18.20;76.80
22/6/17 5:30;1.0;245.233;18.53;77.47
22/6/17 6:00;6.0;238.043;19.47;77.50
22/6/17 6:30;9.0;258.490;23.90;68.53
22/6/17 7:00;13.0;275.660;22.83;58.83
22/6/17 7:30;16.0;307.410;25.23;55.43
22/6/17 8:00;32.0;323.463;29.17;45.93
22/6/17 8:30;41.0;472.130;31.23;41.30
22/6/17 9:00;67.0;621.357;32.60;38.13
22/6/17 9:30;77.0;1.439.323;30.43;41.07
22/6/17 10:00;103.0;1.869.970;31.77;39.60
22/6/17 10:30;109.0;2.569.717;34.43;35.90
22/6/17 11:00;117.0;3.032.340;35.93;30.73
22/6/17 11:30;119.0;3.432.943;36.83;27.80
22/6/17 12:00;133.0;3.429.050;37.97;26.87
22/6/17 12:30;151.0;3.669.223;38.63;26.20
22/6/17 13:00;176.0;4.383.617;39.03;25.83
22/6/17 13:30;213.0;4.968.997;39.23;25.03
22/6/17 14:00;203.0;6.368.563;35.90;27.07
22/6/17 14:30;154.0;5.777.993;35.30;28.13
22/6/17 15:00;132.0;5.443.303;28.40;35.03
22/6/17 15:30;105.0;4.537.963;26.47;42.40
22/6/17 16:00;97.0;3.570.648;26.00;44.93
22/6/17 16:30;75.0;3.065.093;26.00;45.93
22/6/17 17:00;72.0;2.048.983;25.60;47.80
22/6/17 17:30;73.0;1.514.577;25.00;51.83
22/6/17 18:00;52.0;1.702.757;25.57;51.03
22/6/17 18:30;39.0;986.653;25.00;52.30
22/6/17 19:00;30.0;632.213;24.83;54.57
22/6/17 19:30;25.0;533.923;24.00;62.83
22/6/17 20:00;23.0;413.290;24.00;63.97
22/6/17 20:30;14.0;427.263;23.73;64.23
22/6/17 21:00;9.0;326.460;23.03;66.30
22/6/17 21:30;9.0;269.907;22.77;67.33
22/6/17 22:00;15.0;283.960;22.00;69.27
22/6/17 22:30;9.0;355.130;22.00;68.67
22/6/17 23:00;12.0;279.373;21.53;68.57
22/6/17 23:30;12.0;308.543;21.00;67.60
23/6/17 0:00;14.0;303.957;21.00;70.00
23/6/17 0:30;4.0;326.710;20.90;71.50
23/6/17 1:30;3.0;248.988;20.00;73.41
23/6/17 2:00;1.0;248.617;19.37;74.77
23/6/17 2:30;1.0;240.223;19.00;76.60
23/6/17 3:00;1.0;240.943;19.00;78.27
23/6/17 3:30;2.0;245.060;18.87;78.80
23/6/17 4:00;1.0;242.653;18.00;82.40
23/6/17 4:30;2.0;239.973;18.00;83.10
23/6/17 5:00;3.0;242.840;18.23;82.00
23/6/17 5:30;5.0;251.527;18.80;83.20
23/6/17 6:00;5.0;250.207;19.60;80.97
23/6/17 6:30;8.0;249.500;20.87;74.33
23/6/17 7:00;12.0;262.921;25.38;64.38
23/6/17 7:30;25.0;278.800;29.10;45.53
23/6/17 8:00;36.0;376.890;30.57;43.17
23/6/17 8:30;56.0;535.990;34.07;35.60
23/6/17 9:00;80.0;1.179.297;34.07;32.10
23/6/17 9:30;102.0;2.317.580;31.53;35.33
23/6/17 10:00;119.0;3.158.380;33.57;32.17
23/6/17 10:30;127.0;3.822.070;34.93;29.60
23/6/17 11:00;147.0;3.949.390;35.97;28.03
23/6/17 11:30;153.0;4.330.650;37.43;27.07
23/6/17 12:00;170.0;4.578.423;38.03;26.97
23/6/17 12:30;159.0;5.094.663;38.67;25.77
23/6/17 13:00;164.0;4.764.873;39.23;24.93
23/6/17 13:30;188.0;4.931.363;39.27;24.97
23/6/17 14:00;205.0;5.413.257;38.67;25.33
23/6/17 14:30;197.0;5.900.567;37.97;26.07
23/6/17 15:00;183.0;5.589.123;37.40;26.23
23/6/17 15:30;174.0;5.165.057;37.23;26.53
23/6/17 16:00;170.0;4.873.723;36.73;27.17
23/6/17 16:30;160.0;4.382.833;36.20;27.80
23/6/17 17:00;145.0;4.339.453;36.03;27.83
23/6/17 17:30;129.0;3.988.723;34.77;28.23
23/6/17 18:00;121.0;3.398.383;34.10;28.70
23/6/17 18:30;105.0;3.517.063;31.97;30.33
23/6/17 19:00;96.0;3.091.833;30.27;32.33
23/6/17 19:30;85.0;2.717.023;29.03;34.43
23/6/17 20:00;80.0;2.253.317;28.00;38.30
23/6/17 20:30;75.0;2.095.217;27.40;40.47
23/6/17 21:00;70.0;1.782.633;26.43;41.60
23/6/17 21:30;66.0;1.649.370;25.97;43.00
23/6/17 22:00;45.0;1.440.530;25.33;43.27
23/6/17 22:30;33.0;686.453;24.00;46.10
23/6/17 23:00;38.0;537.390;24.00;47.00
23/6/17 23:30;47.0;626.133;23.37;50.00
24/6/17 0:00;29.0;817.820;22.90;51.87
24/6/17 0:30;19.0;601.270;21.97;53.40
24/6/17 1:30;22.0;365.021;20.89;61.89
24/6/17 2:00;20.0;386.740;20.00;59.63
24/6/17 2:30;15.0;376.367;20.00;64.20
24/6/17 3:00;14.0;350.787;19.63;66.80
24/6/17 3:30;10.0;343.120;19.07;67.27
24/6/17 4:00;11.0;310.727;19.33;67.00
24/6/17 4:30;9.0;319.737;19.00;67.17
24/6/17 5:00;12.0;314.300;19.57;67.10
24/6/17 5:30;13.0;315.413;22.50;61.17
24/6/17 6:00;22.0;320.063;25.47;48.63
24/6/17 6:30;25.0;406.823;28.10;44.57
24/6/17 7:00;36.0;476.150;29.93;41.53
24/6/17 7:30;50.0;612.760;31.00;38.40
24/6/17 8:00;83.0;994.277;32.87;35.90
24/6/17 8:30;94.0;2.587.893;34.67;30.00
24/6/17 9:00;107.0;3.171.400;34.30;29.33
24/6/17 9:30;115.0;3.707.093;32.33;30.57
24/6/17 10:00;128.0;3.994.183;32.87;30.53
24/6/17 10:30;133.0;4.151.269;33.69;29.45
24/6/17 11:00;136.0;4.595.813;34.50;28.50
24/6/17 11:30;142.0;4.568.080;35.13;28.03
24/6/17 12:00;150.0;4.713.033;35.93;28.00
24/6/17 12:30;167.0;4.878.687;36.17;27.83
24/6/17 13:00;178.0;5.186.803;36.37;27.63
24/6/17 13:30;170.0;4.995.897;36.20;28.23
24/6/17 14:00;160.0;4.662.773;35.77;29.10
24/6/17 14:30;154.0;4.326.107;35.67;29.87
24/6/17 15:00;149.0;4.299.030;35.30;30.03
24/6/17 15:30;143.0;4.306.617;34.60;30.30
24/6/17 16:00;136.0;4.160.160;33.70;30.97
24/6/17 16:30;128.0;4.060.060;32.00;32.17
24/6/17 17:00;119.0;3.956.617;31.00;33.73
24/6/17 17:30;113.0;3.262.150;31.73;34.37
24/6/17 18:00;108.0;3.144.813;30.83;35.00
24/6/17 18:30;102.0;3.073.440;29.97;37.90
24/6/17 19:00;97.0;2.983.620;28.63;40.67
24/6/17 19:30;95.0;3.027.600;27.70;43.17
24/6/17 20:00;86.0;2.940.197;26.43;44.57
24/6/17 20:30;81.0;2.551.377;26.00;45.70
24/6/17 21:00;68.0;2.303.373;25.33;46.40
24/6/17 21:30;60.0;1.689.113;24.53;47.93
24/6/17 22:00;40.0;1.224.747;24.00;51.60
24/6/17 22:30;37.0;674.310;24.00;52.07
24/6/17 23:00;42.0;573.690;24.00;53.97
24/6/17 23:30;51.0;601.163;23.07;53.53
25/6/17 0:00;52.0;1.069.240;23.00;56.37
25/6/17 0:30;36.0;1.208.273;22.40;56.40
25/6/17 1:30;38.0;623.133;22.00;62.06
25/6/17 2:00;32.0;795.350;21.40;62.57
25/6/17 2:30;37.0;691.643;21.00;64.90
25/6/17 3:00;32.0;785.750;21.00;62.13
25/6/17 3:30;27.0;697.000;21.00;65.70
25/6/17 4:00;24.0;626.013;21.00;68.23
25/6/17 4:30;22.0;537.573;20.90;72.87
25/6/17 5:00;15.0;475.843;21.00;74.87
25/6/17 5:30;17.0;385.227;21.00;75.23
25/6/17 6:00;24.0;363.583;21.40;74.00
25/6/17 6:30;30.0;454.770;22.50;68.30
25/6/17 7:00;35.0;500.220;24.00;65.40
25/6/17 7:30;36.0;551.877;25.27;61.17
25/6/17 8:00;42.0;566.597;24.47;61.50
25/6/17 8:30;52.0;684.620;26.83;57.47
25/6/17 9:00;57.0;985.217;27.86;48.03
25/6/17 9:30;65.0;1.242.543;25.90;52.53
25/6/17 10:00;62.0;1.675.583;26.13;52.53
25/6/17 10:30;58.0;1.767.307;25.20;54.37
25/6/17 11:00;61.0;1.582.130;25.83;56.57
25/6/17 11:30;71.0;1.903.437;24.17;61.83
25/6/17 12:00;63.0;2.351.520;24.27;61.23
25/6/17 12:30;67.0;1.898.817;24.67;63.23
25/6/17 13:00;69.0;1.857.513;27.23;52.30
25/6/17 13:30;78.0;2.022.210;26.77;53.47
25/6/17 14:00;87.0;2.122.213;29.00;47.73
25/6/17 14:30;94.0;2.365.920;31.17;43.97
25/6/17 15:00;104.0;2.731.560;31.83;42.27
25/6/17 15:30;101.0;3.111.303;30.63;43.30
25/6/17 16:00;105.0;2.884.153;31.27;42.43
25/6/17 16:30;102.0;3.031.523;30.00;43.13
25/6/17 17:00;100.0;3.231.823;29.47;43.90
25/6/17 17:30;103.0;3.417.797;29.00;43.73
25/6/17 18:00;103.0;3.302.113;28.60;44.40
25/6/17 18:30;88.0;3.258.877;28.00;45.00
25/6/17 19:00;81.0;2.804.270;26.50;47.30
25/6/17 19:30;76.0;2.495.860;26.00;50.20
25/6/17 20:00;72.0;2.187.253;25.00;53.73
25/6/17 20:30;67.0;2.101.667;24.20;57.47
25/6/17 21:00;49.0;1.895.973;24.00;59.00
25/6/17 21:30;44.0;1.307.923;23.90;62.83
25/6/17 22:00;42.0;1.187.173;23.00;65.20
25/6/17 22:30;41.0;993.417;23.00;65.63
25/6/17 23:00;34.0;879.587;23.00;64.07
25/6/17 23:30;27.0;664.903;22.93;64.77
26/6/17 0:00;17.0;493.703;22.17;68.10
26/6/17 0:30;17.0;390.783;22.00;68.10
26/6/17 1:30;19.0;354.081;21.31;69.88
26/6/17 2:00;14.0;369.760;21.00;71.13
26/6/17 2:30;13.0;329.680;21.00;69.67
26/6/17 3:00;18.0;336.453;21.00;72.37
26/6/17 3:30;10.0;373.280;21.00;74.60
26/6/17 4:00;4.0;317.147;21.00;74.30
26/6/17 4:30;4.0;262.313;20.60;73.90
26/6/17 5:00;6.0;247.677;20.77;73.10
26/6/17 5:30;5.0;259.973;21.00;73.10
26/6/17 6:00;5.0;260.207;21.00;73.23
26/6/17 6:30;6.0;208.337;21.03;74.00
26/6/17 7:00;8.0;236.233;21.00;73.47
26/6/17 7:30;14.0;264.837;22.10;71.73
26/6/17 8:00;25.0;292.093;24.73;63.40
26/6/17 8:30;52.0;352.133;27.37;52.23
26/6/17 9:00;71.0;896.677;31.10;42.27
26/6/17 11:30;117.0;4.377.340;33.20;29.17
26/6/17 12:00;121.0;4.738.037;33.97;28.87
26/6/17 12:30;111.0;4.610.973;34.13;28.37
26/6/17 13:00;119.0;3.886.827;34.40;28.30
26/6/17 13:30;138.0;4.226.990;33.97;28.70
26/6/17 14:00;138.0;5.789.003;33.20;28.23
26/6/17 14:30;143.0;5.923.537;32.40;28.77
26/6/17 15:00;146.0;5.997.140;33.57;28.17
26/6/17 15:30;146.0;6.367.897;32.27;28.67
26/6/17 16:30;129.0;6.014.073;32.77;28.17
26/6/17 17:00;120.0;5.987.817;30.33;29.70
26/6/17 17:30;112.0;5.765.477;30.03;29.97
26/6/17 18:00;110.0;5.545.879;29.00;30.00
26/6/17 19:00;99.0;5.027.230;28.00;31.00
26/6/17 19:30;84.0;4.538.663;27.63;31.13
26/6/17 20:00;82.0;3.746.327;26.30;32.60
26/6/17 20:30;80.0;3.287.510;25.37;33.07
26/6/17 21:00;79.0;3.149.080;24.97;33.97
26/6/17 21:30;69.0;2.928.687;24.00;36.43
26/6/17 22:00;65.0;2.319.850;23.40;38.40
26/6/17 22:30;60.0;2.092.587;22.63;43.13
26/6/17 23:00;56.0;1.824.797;22.00;45.17
26/6/17 23:30;56.0;1.500.560;21.77;46.97
27/6/17 0:00;56.0;1.535.500;21.00;48.87
27/6/17 0:30;53.0;1.751.193;20.90;50.73
27/6/17 1:30;49.0;1.824.819;19.00;52.00
27/6/17 2:00;46.0;1.917.570;19.00;52.60
27/6/17 2:30;41.0;1.583.753;19.00;52.80
27/6/17 3:00;27.0;1.349.933;18.43;54.30
27/6/17 3:30;17.0;592.223;18.00;55.40
27/6/17 4:00;14.0;441.750;17.47;61.10
27/6/17 4:30;21.0;390.260;17.07;66.23
27/6/17 5:00;20.0;458.450;17.63;66.93
27/6/17 5:30;24.0;502.653;21.47;56.17
27/6/17 6:00;27.0;496.467;25.17;44.93
27/6/17 6:30;30.0;545.493;27.20;40.43
27/6/17 7:00;40.0;610.330;28.03;38.03
27/6/17 7:30;50.0;698.887;29.73;34.93
27/6/17 8:00;67.0;1.002.637;30.80;34.10
27/6/17 8:30;85.0;1.959.437;32.93;30.37
27/6/17 9:00;91.0;2.844.090;33.38;29.45
27/6/17 9:30;101.0;3.516.297;30.43;32.20
27/6/17 10:00;112.0;3.439.660;31.37;31.50
27/6/17 10:30;118.0;3.642.800;32.90;30.33
27/6/17 11:00;128.0;4.235.417;33.37;29.27
27/6/17 11:30;139.0;4.659.437;32.87;30.17
27/6/17 12:00;133.0;4.897.783;33.03;30.13
27/6/17 12:30;130.0;4.868.937;32.57;30.57
27/6/17 13:00;122.0;5.018.540;32.27;30.67
27/6/17 13:30;126.0;4.833.830;32.33;29.80
27/6/17 14:00;123.0;5.020.603;31.57;30.07
27/6/17 14:30;120.0;4.934.187;31.03;30.50
27/6/17 15:00;111.0;4.804.343;31.17;30.67
27/6/17 15:30;109.0;5.064.653;29.50;31.00
27/6/17 16:00;107.0;4.576.003;29.57;32.00
27/6/17 16:30;105.0;4.123.697;29.03;34.03
27/6/17 17:00;98.0;4.203.553;26.80;40.37
27/6/17 17:30;95.0;3.713.147;26.10;44.33
27/6/17 18:00;90.0;3.304.517;26.73;44.23
27/6/17 18:30;90.0;3.083.597;26.17;45.43
27/6/17 19:00;82.0;3.290.153;25.30;45.73
27/6/17 19:30;77.0;2.694.340;24.37;47.40
27/6/17 20:00;87.0;2.598.953;24.00;48.00
27/6/17 20:30;66.0;3.078.960;24.00;48.97
27/6/17 21:00;55.0;1.854.093;23.73;49.40
27/6/17 21:30;44.0;1.749.907;22.40;52.47
27/6/17 22:00;43.0;1.132.030;22.00;59.47
27/6/17 22:30;47.0;1.017.807;21.37;61.50
27/6/17 23:00;67.0;1.144.547;21.00;64.57
27/6/17 23:30;77.0;2.519.043;21.00;64.90
28/6/17 0:00;59.0;3.215.450;21.50;62.30
28/6/17 0:30;61.0;2.276.423;21.00;63.07
28/6/17 1:30;35.0;1.621.500;21.00;63.53
28/6/17 2:00;29.0;859.827;20.80;64.93
28/6/17 2:30;28.0;580.693;20.70;66.17
28/6/17 3:00;25.0;517.527;19.83;67.77
28/6/17 3:30;9.0;464.687;19.00;69.37
28/6/17 4:00;10.0;352.627;19.00;69.57
28/6/17 4:30;24.0;347.787;18.13;72.33
28/6/17 5:00;22.0;543.960;18.77;73.23
28/6/17 5:30;32.0;554.757;20.67;68.97
28/6/17 6:00;58.0;718.980;24.87;51.60
28/6/17 6:30;61.0;2.290.503;24.31;43.52
28/6/17 7:00;63.0;3.092.093;22.47;44.27
28/6/17 7:30;68.0;2.893.600;27.27;37.60
28/6/17 8:00;67.0;3.262.447;27.63;33.93
28/6/17 8:30;70.0;3.267.637;28.40;32.73
28/6/17 9:00;69.0;3.366.600;28.43;32.13
28/6/17 9:30;69.0;3.354.260;26.67;33.37
28/6/17 10:00;70.0;3.420.740;27.90;32.17
28/6/17 10:30;73.0;3.735.470;27.77;31.83
28/6/17 11:00;73.0;3.748.180;28.17;31.70
28/6/17 11:30;75.0;3.582.233;29.40;31.10
28/6/17 12:00;74.0;3.748.990;29.03;31.20
28/6/17 12:30;73.0;3.555.333;28.07;31.83
28/6/17 13:00;75.0;3.272.037;29.73;31.00
28/6/17 13:30;71.0;3.779.743;28.30;31.53
28/6/17 14:00;70.0;3.328.187;29.20;31.13
28/6/17 14:30;70.0;3.378.010;28.10;31.67
28/6/17 15:00;75.0;3.357.753;29.43;31.03
28/6/17 15:30;74.0;3.668.537;29.27;30.93
28/6/17 16:00;82.0;3.251.970;26.87;32.00
28/6/17 16:30;80.0;3.716.387;26.80;32.43
28/6/17 17:00;76.0;3.291.260;28.43;31.57
28/6/17 17:30;84.0;3.944.233;26.20;32.77
28/6/17 18:00;75.0;4.323.157;22.70;35.20
28/6/17 18:30;74.0;3.842.367;21.00;43.40
28/6/17 19:00;68.0;3.856.040;20.57;44.77
28/6/17 19:30;83.0;3.704.683;19.53;47.57
28/6/17 20:00;82.0;4.676.357;18.77;45.73
28/6/17 20:30;79.0;4.267.243;18.00;46.00
28/6/17 21:00;71.0;4.766.943;17.90;46.90
28/6/17 21:30;59.0;4.722.670;17.00;48.30
28/6/17 22:00;60.0;3.532.470;16.20;51.83
28/6/17 22:30;57.0;3.563.140;16.00;55.30
28/6/17 23:00;58.0;3.305.350;16.00;56.67
28/6/17 23:30;55.0;3.236.707;16.00;57.03
29/6/17 0:00;46.0;3.068.787;16.00;54.70
29/6/17 0:30;40.0;2.396.293;16.00;54.80
29/6/17 1:30;36.0;1.707.872;14.94;64.28
29/6/17 2:00;34.0;1.871.847;14.03;66.17
29/6/17 2:30;29.0;1.840.283;14.00;65.37
29/6/17 3:00;25.0;1.305.807;14.00;64.53
29/6/17 3:30;17.0;1.123.357;13.77;67.50
29/6/17 4:00;7.0;754.133;13.00;69.67
29/6/17 4:30;8.0;472.000;13.00;69.40
29/6/17 5:00;9.0;434.873;13.00;69.70
29/6/17 5:30;19.0;433.097;16.50;66.20
29/6/17 6:00;31.0;507.993;16.37;55.13
29/6/17 6:30;54.0;972.967;22.17;48.57
29/6/17 7:00;54.0;2.328.087;24.70;38.43
29/6/17 7:30;54.0;2.608.377;24.33;36.57
29/6/17 8:00;55.0;2.703.060;25.30;35.77
29/6/17 8:30;60.0;2.826.930;27.17;33.00
29/6/17 9:00;66.0;3.299.220;25.83;33.33
29/6/17 9:30;70.0;3.723.776;22.66;35.55
29/6/17 10:00;72.0;4.001.103;24.00;34.10
29/6/17 10:30;74.0;4.111.690;24.43;33.67
29/6/17 11:00;76.0;4.686.087;23.97;33.83
29/6/17 11:30;77.0;4.385.607;25.27;33.03
29/6/17 12:00;76.0;4.341.097;26.87;31.83
29/6/17 12:30;77.0;4.453.767;27.30;31.17
29/6/17 13:00;80.0;4.422.100;27.90;30.90
29/6/17 13:30;84.0;4.948.527;28.00;30.80
29/6/17 14:00;86.0;5.197.950;27.50;31.00
29/6/17 14:30;83.0;5.265.777;27.43;31.17
29/6/17 15:00;84.0;5.110.817;26.33;31.57
29/6/17 15:30;84.0;5.278.943;26.87;31.37
29/6/17 16:00;83.0;5.720.007;26.30;31.60
29/6/17 16:30;85.0;5.502.973;26.07;31.53
29/6/17 17:00;82.0;5.535.617;26.13;31.87
29/6/17 17:30;80.0;4.883.307;26.57;31.43
29/6/17 18:00;70.0;4.696.030;25.30;32.30
29/6/17 18:30;67.0;3.783.520;23.13;33.27
29/6/17 19:00;64.0;3.924.770;21.00;35.47
29/6/17 19:30;64.0;3.579.033;19.10;38.27
29/6/17 20:00;62.0;3.884.673;18.07;40.73
29/6/17 20:30;62.0;3.992.680;18.00;40.33
29/6/17 21:00;63.0;4.078.673;17.70;39.67
29/6/17 21:30;62.0;4.409.047;17.00;40.47
29/6/17 22:00;60.0;4.410.973;17.00;40.40
29/6/17 22:30;53.0;4.101.687;16.20;41.90
29/6/17 23:00;41.0;3.104.857;15.77;43.27
29/6/17 23:30;42.0;1.586.397;15.00;45.13
30/6/17 0:00;44.0;1.608.057;14.10;48.17
30/6/17 0:30;42.0;1.818.867;14.00;49.43
30/6/17 1:30;41.0;2.390.361;13.00;51.56
30/6/17 2:00;38.0;2.621.227;13.00;52.00
30/6/17 2:30;32.0;2.419.060;13.00;52.00
30/6/17 3:00;28.0;1.223.713;12.80;52.43
30/6/17 3:30;24.0;1.299.123;13.00;53.00
30/6/17 4:00;24.0;932.080;12.97;54.43
30/6/17 4:30;23.0;962.433;12.33;55.67
30/6/17 5:00;20.0;989.213;12.50;55.13
30/6/17 5:30;25.0;669.793;16.63;46.23
30/6/17 6:00;27.0;657.870;20.97;34.27
30/6/17 6:30;32.0;722.037;23.70;33.03
30/6/17 7:00;31.0;939.290;20.03;34.77
30/6/17 7:30;43.0;983.953;22.27;33.73
30/6/17 8:00;69.0;1.748.597;26.27;31.60
30/6/17 8:30;75.0;3.660.376;24.72;32.45
30/6/17 9:00;75.0;4.668.127;24.90;32.43
30/6/17 9:30;75.0;4.866.747;22.70;33.33
30/6/17 10:00;77.0;4.877.677;23.40;33.03
30/6/17 10:30;77.0;5.052.570;23.83;33.00
30/6/17 11:00;78.0;5.060.630;24.60;32.53
30/6/17 11:30;79.0;5.355.467;25.30;32.00
30/6/17 12:00;79.0;5.434.473;25.90;31.97
30/6/17 12:30;78.0;5.396.843;26.63;31.37
30/6/17 13:00;79.0;4.725.167;27.60;31.07
30/6/17 13:30;79.0;4.757.407;27.47;31.10
30/6/17 14:00;79.0;5.130.747;26.90;31.27
30/6/17 14:30;78.0;4.777.820;27.73;31.00
30/6/17 15:00;77.0;4.621.357;28.07;30.90
30/6/17 15:30;72.0;4.626.157;27.20;31.20
30/6/17 16:00;70.0;4.012.947;22.30;33.60
30/6/17 16:30;70.0;3.816.323;20.97;34.03
30/6/17 17:00;62.0;3.942.620;19.77;36.37
30/6/17 17:30;52.0;3.296.510;16.40;52.30
30/6/17 18:00;53.0;2.809.840;15.73;62.57
30/6/17 18:30;54.0;2.589.160;16.90;56.47
30/6/17 19:00;51.0;2.997.857;16.20;62.17
30/6/17 19:30;47.0;3.018.227;16.00;63.13
30/6/17 20:00;49.0;2.931.170;15.63;62.97
30/6/17 20:30;47.0;3.036.733;15.07;61.90
30/6/17 21:00;46.0;2.907.320;15.10;63.13
30/6/17 21:30;47.0;2.677.557;15.17;58.17
30/6/17 22:00;32.0;2.691.337;15.00;59.27
30/6/17 22:30;25.0;1.675.803;15.00;56.30
30/6/17 23:00;22.0;1.253.780;15.00;60.60
30/6/17 23:30;23.0;1.028.673;15.00;62.13
1/7/17 0:00;20.0;1.004.623;14.63;64.20
1/7/17 0:30;18.0;922.610;14.00;65.97
1/7/17 1:30;8.0;446.239;14.00;65.28
1/7/17 2:00;10.0;436.773;13.43;69.63
1/7/17 2:30;8.0;441.943;14.00;71.33
1/7/17 3:00;7.0;425.637;14.00;72.00
1/7/17 3:30;10.0;401.523;13.80;71.27
1/7/17 4:00;29.0;452.370;13.27;72.00
1/7/17 4:30;41.0;890.257;14.00;70.60
1/7/17 5:00;46.0;1.889.097;14.00;58.20
1/7/17 5:30;52.0;2.577.150;16.03;42.80
1/7/17 6:00;51.0;3.279.930;15.60;38.00
1/7/17 6:30;52.0;3.075.307;18.03;36.03
1/7/17 7:00;53.0;3.198.267;23.43;33.03
1/7/17 7:30;57.0;3.037.728;23.93;32.93
1/7/17 8:00;60.0;3.478.640;24.03;32.83
1/7/17 8:30;62.0;3.800.287;25.17;32.23
1/7/17 9:00;66.0;3.735.870;24.97;32.37
1/7/17 9:30;70.0;4.200.170;22.00;34.00
1/7/17 10:00;75.0;4.326.840;22.93;33.20
1/7/17 10:30;76.0;4.947.720;23.73;33.00
1/7/17 11:00;76.0;4.895.230;25.20;32.23
1/7/17 11:30;78.0;4.458.377;26.50;31.53
1/7/17 12:00;77.0;4.513.723;27.40;31.07
1/7/17 12:30;77.0;4.929.747;25.73;31.83
1/7/17 13:00;72.0;4.458.573;25.43;32.10
1/7/17 13:30;78.0;3.955.757;24.93;32.37
1/7/17 14:00;66.0;3.858.907;21.13;34.13
1/7/17 14:30;75.0;3.157.380;19.83;35.20
1/7/17 15:00;78.0;3.626.743;21.00;34.00
1/7/17 15:30;78.0;4.132.087;21.00;34.00
1/7/17 16:00;81.0;3.976.660;22.77;33.40
1/7/17 16:30;82.0;4.186.483;22.10;33.90
1/7/17 17:00;87.0;4.268.410;22.43;33.50
1/7/17 17:30;88.0;4.855.370;22.23;33.77
1/7/17 18:00;84.0;4.967.707;21.30;34.00
1/7/17 18:30;80.0;4.977.960;20.60;34.40
1/7/17 19:00;70.0;4.760.063;19.87;35.00
1/7/17 19:30;64.0;3.921.723;19.00;35.00
1/7/17 20:00;57.0;3.468.470;18.83;35.17
1/7/17 20:30;56.0;2.940.810;18.00;36.03
1/7/17 21:00;54.0;2.886.963;18.00;36.50
1/7/17 21:30;51.0;2.633.163;18.00;38.47
1/7/17 22:00;44.0;2.372.260;17.73;39.87
1/7/17 22:30;41.0;1.903.023;17.00;43.97
1/7/17 23:00;33.0;1.701.667;17.00;47.33
1/7/17 23:30;32.0;1.197.067;17.00;43.20
2/7/17 0:00;28.0;964.803;17.00;38.27
2/7/17 0:30;22.0;935.107;16.27;45.40
2/7/17 1:30;14.0;517.476;16.00;50.41
2/7/17 2:00;12.0;494.383;15.73;50.37
2/7/17 2:30;10.0;463.740;15.00;51.73
2/7/17 3:00;10.0;454.017;14.87;62.83
2/7/17 3:30;20.0;434.173;14.00;68.97
2/7/17 4:00;30.0;638.257;14.13;68.30
2/7/17 4:30;19.0;1.173.477;14.00;63.43
2/7/17 5:00;25.0;762.657;14.50;61.90
2/7/17 5:30;34.0;851.797;15.00;58.10
2/7/17 6:00;42.0;1.398.190;15.40;44.03
2/7/17 6:30;41.0;2.290.893;15.27;37.00
2/7/17 7:00;42.0;2.186.513;16.40;36.60
2/7/17 7:30;44.0;2.146.153;18.13;35.73
2/7/17 8:00;45.0;1.916.997;21.00;34.30
2/7/17 8:30;50.0;1.687.310;24.97;32.27
2/7/17 9:00;53.0;1.798.930;25.13;32.17
2/7/17 9:30;59.0;2.225.253;23.40;33.10
2/7/17 10:00;66.0;2.770.703;24.13;32.87
2/7/17 10:30;72.0;3.168.563;25.23;32.07
2/7/17 11:00;76.0;3.689.293;26.90;31.23
2/7/17 11:30;79.0;3.960.963;28.17;30.83
2/7/17 12:00;80.0;4.092.550;29.80;30.00
2/7/17 12:30;79.0;3.948.313;30.43;29.57
2/7/17 13:00;79.0;3.775.855;31.14;29.21
2/7/17 13:30;81.0;3.845.417;31.83;29.00
2/7/17 14:00;81.0;3.728.670;31.30;29.03
2/7/17 14:30;83.0;3.761.663;31.93;28.83
2/7/17 15:00;83.0;3.855.897;32.00;28.87
2/7/17 15:30;96.0;3.655.297;31.77;29.03
2/7/17 16:00;97.0;4.325.300;29.57;30.07
2/7/17 16:30;99.0;4.249.170;28.30;30.70
2/7/17 17:00;99.0;4.229.703;29.00;30.23
